,actor,emotion,intensity,path,emotion_label,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0,9,6,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav,disgust,22.303987503051758,0.11152264475822449,19.624948501586914,22.063217163085938,24.53555679321289,4.910608291625977,91.53002166748047,85.3962631225586,26.7523250579834,7.857022762298584,0.06778659671545029,1.249745488166809,0.010710397735238075,0.0265134796500206,0.12757417559623718,0.11686377972364426,2.167375087738037,1.8097872734069824,1.643153429031372,1.2340211868286133,0.015320477075874805,1.5683740377426147,12.395360946655273,1.2962559461593628,-0.04113924503326416,-290.12969970703125,11.237737655639648,0.9971538782119751,4.308468818664551,2.22723126411438,0.028377551585435867,0.7113197445869446,1.5499067306518555,0.8158701062202454,2.4792256355285645,0.7868515849113464,3.795656442642212,1.256401538848877,19.398160934448242,0.4107283353805542,808.8827514648438,0.3037554919719696,1154.4932861328125,0.28893402218818665,-169.65232849121094,-0.39949512481689453,1782.9281005859375,0.11491776257753372,981.891845703125,0.3620785176753998,-170.5721893310547,-0.38517215847969055,2835.2275390625,0.072878398001194,800.7389526367188,0.2712863087654114,-171.12168884277344,-0.3773047924041748,-9.64703369140625,-0.5576019287109375,15.644254684448242,0.4171842634677887,0.07145155966281891,0.40988993644714355,-0.013699849136173725,-0.8163530230522156,0.054188553243875504,0.5932347178459167,30.109758377075195,0.415597528219223,-7.760521411895752,-1.712890863418579,24.54633903503418,0.520790696144104,0.29830682277679443,25.43085479736328,-4.1046342849731445,11.660821914672852,0.05590549111366272,0.0028817111160606146,0.008180079981684685,3.151862382888794,1.749271273612976,0.08166667073965073,0.03387066721916199,0.40142855048179626,0.4397865831851959,-56.035606384277344
1,9,3,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav,sad,21.35773277282715,0.06151511147618294,20.096885681152344,21.342815399169922,22.896102905273438,2.7992172241210938,39.47972869873047,22.465879440307617,25.7679386138916,11.858405113220215,0.04602435231208801,1.3993306159973145,0.002791732084006071,0.010958435945212841,0.08682362735271454,0.08403189480304718,1.1962183713912964,0.5867314338684082,0.7414899468421936,0.6325031518936157,0.009740523062646389,1.5647555589675903,8.292313575744629,1.8500592708587646,8.97292423248291,1.1334201097488403,8.878704071044922,1.3912009000778198,7.8163018226623535,1.0397502183914185,0.0341348759829998,1.6094433069229126,1.7249979972839355,1.0363750457763672,2.9902303218841553,0.8512586355209351,5.251984119415283,0.8480398654937744,26.195592880249023,0.2240891307592392,727.2617797851562,0.35881873965263367,1242.3138427734375,0.15561538934707642,-180.28671264648438,-0.31230804324150085,1702.5419921875,0.10639891773462296,962.7314453125,0.1571750044822693,-180.98594665527344,-0.3011612892150879,2806.58447265625,0.12380320578813553,736.2396850585938,0.3626369833946228,-181.90524291992188,-0.28544899821281433,-13.510468482971191,-0.30284449458122253,22.1607666015625,0.18601220846176147,0.06635815650224686,0.7190011143684387,-0.0054208338260650635,-2.0932457447052,0.03808377683162689,0.45717132091522217,33.520362854003906,0.30349576473236084,-0.5371857285499573,-23.17864990234375,16.64581298828125,0.7995046973228455,7.401880741119385,1.7263915538787842,-5.396493434906006,13.543435096740723,0.05595022067427635,0.012359308078885078,0.007460347376763821,1.769911527633667,1.197604775428772,0.07999999821186066,0.07176350057125092,0.5859999656677246,0.585989773273468,-58.78742980957031
2,9,4,2,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav,angry,40.18735885620117,0.18909895420074463,37.343074798583984,43.15013885498047,45.15761947631836,7.814544677734375,184.21347045898438,97.9893798828125,253.83889770507812,307.70147705078125,1.2633253335952759,1.294063687324524,0.02610442042350769,0.2836786210536957,3.124753713607788,3.098649263381958,33.334354400634766,19.132518768310547,36.706600189208984,25.738935470581055,1.2973843812942505,1.4341487884521484,11.276595115661621,0.9949707984924316,-7.051943778991699,-2.128570318222046,6.966422080993652,1.8202179670333862,2.7412168979644775,6.831177234649658,0.05735911801457405,1.125780463218689,1.9928169250488281,0.4395568072795868,0.692136287689209,6.051858425140381,9.670312881469727,1.5480973720550537,12.408127784729004,1.1195611953735352,854.9461669921875,0.2736193835735321,976.3792114257812,0.2704852819442749,-136.6608428955078,-0.6655465364456177,1890.6756591796875,0.12005429714918137,789.22705078125,0.44111454486846924,-130.78831481933594,-0.6891727447509766,2875.16748046875,0.09507846087217331,738.6760864257812,0.27332520484924316,-132.17068481445312,-0.6685340404510498,-5.076175212860107,-1.3278087377548218,11.946903228759766,0.5058139562606812,0.04486537724733353,1.211948275566101,-0.014974980615079403,-1.0737316608428955,3.1360042095184326,0.5976000428199768,16.03547477722168,0.5922085642814636,-18.517976760864258,-0.788267970085144,-0.04213131591677666,-342.4748229980469,-14.374505043029785,-1.3796563148498535,-10.438158988952637,22.072404861450195,-0.0256586205214262,0.0067579299211502075,0.30075132846832275,1.8469656705856323,2.1390373706817627,0.1574999988079071,0.14051245152950287,0.2874999940395355,0.39742136001586914,-20.279722213745117
3,9,2,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,happy,24.245370864868164,0.2886977195739746,21.678104400634766,23.359695434570312,24.48801040649414,2.809906005859375,83.222900390625,17.199851989746094,16.12630844116211,43.658390045166016,0.10725990682840347,1.2567425966262817,0.004439226351678371,0.014934495091438293,0.2384161353111267,0.23397691547870636,2.549935817718506,1.3096870183944702,2.514500617980957,1.9983980655670166,0.031305212527513504,1.3766688108444214,13.186506271362305,1.4537440538406372,5.435417175292969,2.054750680923462,9.654181480407715,1.2639328241348267,9.960445404052734,0.9558266401290894,0.019970620051026344,0.9646384716033936,1.3737633228302002,0.6563142538070679,2.4137794971466064,1.4630805253982544,4.496735572814941,1.0733134746551514,20.44152069091797,0.522328794002533,706.4876098632812,0.3950779139995575,1297.2232666015625,0.16287000477313995,-132.8558807373047,-0.6808212995529175,1707.17578125,0.1573660969734192,978.05712890625,0.26568228006362915,-132.4993896484375,-0.6579495668411255,2680.7392578125,0.13860149681568146,863.4472045898438,0.29140540957450867,-133.92918395996094,-0.6370527148246765,-12.049271583557129,-0.7685260772705078,18.157093048095703,0.5613610744476318,0.061243753880262375,0.641362726688385,-0.009464210830628872,-1.2033624649047852,0.07431445270776749,0.5146558880805969,30.900697708129883,0.59810870885849,2.325098752975464,6.484190940856934,15.969768524169922,0.9864184856414795,11.951314926147461,0.8485945463180542,-6.443631649017334,15.653658866882324,0.047835055738687515,0.01355908066034317,0.008742449805140495,2.4316110610961914,0.9259259104728699,0.38999998569488525,0.31155523657798767,0.6633333563804626,0.41962945461273193,-49.60914611816406
4,9,4,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav,angry,26.96979522705078,0.10074938833713531,25.38536262512207,26.857772827148438,28.692405700683594,3.3070430755615234,80.88944244384766,26.13576316833496,20.991466522216797,22.151216506958008,0.2503192126750946,1.1320878267288208,0.013101210817694664,0.05213117599487305,0.5697550177574158,0.5566537976264954,4.634650707244873,2.7480521202087402,5.153610706329346,2.6457786560058594,0.07661722600460052,1.2086704969406128,15.433515548706055,1.2092779874801636,-0.22770576179027557,-63.40132522583008,10.838711738586426,1.175328254699707,8.62368392944336,1.1400254964828491,0.02509359084069729,1.7051596641540527,1.1423625946044922,0.8885076642036438,4.492767810821533,0.9358984231948853,1.1089253425598145,6.599259853363037,16.031675338745117,0.5230895280838013,896.5081176757812,0.20602987706661224,1098.8218994140625,0.2575453817844391,-123.67320251464844,-0.7523331642150879,1845.439453125,0.09586107730865479,992.6196899414062,0.3447777032852173,-122.61672973632812,-0.7631214261054993,2852.452880859375,0.06718076020479202,707.5704956054688,0.2671685218811035,-124.07097625732422,-0.7402884364128113,-9.31932258605957,-0.7550564408302307,15.897631645202637,0.4612036347389221,0.08192193508148193,0.5693987607955933,-0.007911699824035168,-1.9832491874694824,0.16275407373905182,0.46731752157211304,31.86920738220215,0.4382662773132324,-10.202589988708496,-1.3683059215545654,19.6509952545166,0.6802635788917542,8.296443939208984,1.7425497770309448,-6.461573600769043,17.662399291992188,0.0014638779684901237,0.010869402438402176,0.019515732303261757,2.1505377292633057,0.8174387216567993,0.4866666793823242,0.41201403737068176,0.5349999666213989,0.42216700315475464,-40.55664825439453
5,9,1,2,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav,calm,24.56475257873535,0.3002864420413971,21.435747146606445,23.4835205078125,25.13885498046875,3.7031078338623047,37.726356506347656,25.311140060424805,129.8026123046875,0.0,0.08178523927927017,1.1946791410446167,0.011734661646187305,0.04287074878811836,0.1491432636976242,0.13740859925746918,1.3490018844604492,0.8418527245521545,1.284824013710022,1.1317194700241089,0.018669338896870613,1.3139469623565674,16.26651382446289,1.0078667402267456,10.469918251037598,1.0502797365188599,17.53390121459961,0.6400881409645081,8.966545104980469,1.2978719472885132,0.02475377917289734,1.190489649772644,1.0596548318862915,0.8815135359764099,3.0626940727233887,1.4209147691726685,2.1001200675964355,3.0770692825317383,18.425201416015625,0.7555586695671082,609.47216796875,0.48660287261009216,1211.900390625,0.2790083885192871,-158.7127685546875,-0.4905186891555786,1661.034912109375,0.1710258573293686,997.0382080078125,0.39775943756103516,-157.95245361328125,-0.4762137532234192,2690.6787109375,0.13753044605255127,1092.8800048828125,0.44321897625923157,-158.29400634765625,-0.4704228341579437,-12.331413269042969,-0.8644070029258728,19.07732582092285,0.6219795942306519,0.05002235621213913,0.7796846628189087,-0.011718490161001682,-1.1080440282821655,0.050362471491098404,0.39462271332740784,26.324827194213867,0.7576950192451477,7.003525733947754,2.17325758934021,22.368350982666016,0.38673636317253113,2.3723981380462646,6.637208938598633,-11.868759155273438,19.865764617919922,-0.0032326807267963886,-0.00034172661253251135,0.009002898819744587,1.583113431930542,1.0695186853408813,0.21249999105930328,0.19447043538093567,0.5600000023841858,0.47484731674194336,-52.95436096191406
6,9,3,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,sad,21.41160774230957,0.06302020698785782,20.09206771850586,21.12499237060547,22.918785095214844,2.8267173767089844,0.0,0.0,-0.22212092578411102,0.0,0.029781362041831017,1.364027976989746,0.003237357595935464,0.010443467646837234,0.04760237783193588,0.04436501860618591,1.315961480140686,0.9994543194770813,1.1074308156967163,0.8380824327468872,0.0059902248904109,2.0189054012298584,8.129537582397461,1.4890576601028442,7.37192964553833,1.1706116199493408,8.739848136901855,1.2873584032058716,8.049997329711914,0.9342231154441833,0.033619474619627,0.5816535353660583,1.4945449829101562,0.7171839475631714,2.5338950157165527,0.6834152340888977,2.3883986473083496,1.6953412294387817,21.247697830200195,0.2459382861852646,494.46044921875,0.4659293293952942,1242.10009765625,0.14765216410160065,-191.57749938964844,-0.20413142442703247,1569.941162109375,0.1400982141494751,762.4654541015625,0.1915806084871292,-191.1949462890625,-0.19914458692073822,2597.332275390625,0.12949921190738678,794.0923461914062,0.2945415675640106,-191.41976928710938,-0.19462086260318756,-15.608613014221191,-0.18744924664497375,22.4798641204834,0.14750690758228302,0.054158084094524384,0.5928777456283569,-0.004280879627913237,-2.6132028102874756,0.036196671426296234,0.701693058013916,28.722070693969727,0.2817622125148773,7.1444573402404785,1.5482347011566162,31.10249900817871,0.43316617608070374,12.082859992980957,0.5837327241897583,-6.09671688079834,13.917708396911621,0.0510091632604599,0.008838211186230183,0.004623815882951021,2.046783685684204,0.8902077674865723,0.04999999701976776,0.0163299310952425,0.7874999642372131,0.6889621019363403,-62.05626678466797
7,9,2,2,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav,happy,36.01785659790039,0.11546065658330917,34.827335357666016,37.06364440917969,38.26560974121094,3.438274383544922,65.85942077636719,59.84608459472656,32.48948287963867,58.0229377746582,0.5959983468055725,1.2656924724578857,0.012596805579960346,0.06954501569271088,1.3534674644470215,1.3408706188201904,15.067591667175293,9.649396896362305,13.955748558044434,7.776427745819092,0.39052632451057434,1.4189752340316772,11.178943634033203,1.1609971523284912,-0.886896014213562,-17.9354305267334,7.250569820404053,1.2194374799728394,5.405655860900879,2.9450981616973877,0.04196755960583687,1.88630211353302,1.0590404272079468,0.5760819911956787,5.995667457580566,0.7122722864151001,11.463266372680664,0.7923553586006165,17.387645721435547,0.3067767322063446,962.5568237304688,0.2549959421157837,1019.7437133789062,0.2871984541416168,-130.9398651123047,-0.6901273727416992,1965.62939453125,0.11181702464818954,926.5039672851562,0.2739560902118683,-125.54521179199219,-0.7290583848953247,2917.07763671875,0.07491198182106018,856.821044921875,0.3353075385093689,-126.38805389404297,-0.7163501977920532,-8.504724502563477,-0.695747971534729,15.078250885009766,0.4354919195175171,0.08078625053167343,0.4557512104511261,-0.012873983010649681,-1.175560712814331,0.9248214364051819,0.5832213759422302,20.26506805419922,0.5879441499710083,-10.286089897155762,-1.7147502899169922,9.059038162231445,1.2126384973526,-5.652503967285156,-3.261615037918091,-6.700232982635498,16.350582122802734,0.015638161450624466,0.008345692418515682,0.05055106803774834,2.2471909523010254,0.5698005557060242,0.6800000071525574,0.2800000011920929,0.5174999833106995,0.41847190260887146,-28.728822708129883
8,9,7,2,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav,surprise,25.55734634399414,0.14843139052391052,21.635385513305664,26.404600143432617,29.1127872467041,7.4774017333984375,91.46280670166016,61.8769645690918,19.57167625427246,73.36717224121094,0.09694797545671463,1.4465274810791016,0.011940240859985352,0.01581716537475586,0.1720748096704483,0.16013456881046295,3.3088531494140625,2.6638729572296143,3.6940462589263916,2.4670026302337646,0.0351966917514801,1.6336557865142822,15.417315483093262,0.9697943329811096,9.409247398376465,1.2066065073013306,15.037437438964844,0.6034192442893982,8.039216041564941,1.442978858947754,0.05020521581172943,1.5945665836334229,1.7655564546585083,0.7176164388656616,2.618081569671631,1.1126596927642822,5.688531398773193,0.8162609934806824,25.267322540283203,0.3788406550884247,694.893310546875,0.4510006010532379,1266.659423828125,0.22318604588508606,-149.87318420410156,-0.549000084400177,1750.6566162109375,0.19162483513355255,971.010986328125,0.28964683413505554,-149.89724731445312,-0.5275244116783142,2746.502685546875,0.13460014760494232,930.4878540039062,0.3775389790534973,-151.3156280517578,-0.5078842043876648,-15.103763580322266,-0.5759551525115967,21.63905143737793,0.4431035816669464,0.05878182873129845,0.5247500538825989,-0.016130562871694565,-0.8596091270446777,0.09633617848157883,0.7835366129875183,32.438480377197266,0.4283931255340576,3.6898529529571533,4.422399520874023,19.187288284301758,0.6493749022483826,0.5583703517913818,28.706560134887695,-14.107820510864258,23.52246856689453,-0.013354905880987644,0.002312576863914728,0.011311576701700687,2.153846263885498,1.5625001192092896,0.17399999499320984,0.11038115620613098,0.44200000166893005,0.4601043164730072,-49.60397720336914
9,9,4,1,/root/.keras/datasets/ravdess_speech/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav,angry,25.763547897338867,0.09516609460115433,24.37779426574707,26.062437057495117,27.408740997314453,3.030946731567383,77.7480239868164,63.08492660522461,34.012298583984375,10.145912170410156,0.19216288626194,1.1851933002471924,0.010979180224239826,0.019251307472586632,0.42661798000335693,0.41563880443573,3.9651832580566406,2.236542224884033,4.803448677062988,2.9129605293273926,0.06190219521522522,1.2964107990264893,12.232315063476562,1.5510746240615845,1.898468255996704,6.427373886108398,14.659002304077148,0.712394654750824,10.84500789642334,0.791617214679718,0.04576273635029793,1.6664973497390747,1.431662678718567,0.7103327512741089,3.5294573307037354,0.9486784934997559,2.544172525405884,2.331009864807129,17.647035598754883,0.3557177484035492,929.982177734375,0.22982531785964966,1111.30615234375,0.27191391587257385,-131.0291748046875,-0.6886869668960571,1919.32373046875,0.10842926055192947,916.0538330078125,0.28760766983032227,-131.31101989746094,-0.68402498960495,2924.90234375,0.0792200043797493,790.755859375,0.31731873750686646,-132.31410217285156,-0.6690179705619812,-9.428669929504395,-0.740233302116394,15.065935134887695,0.4686126708984375,0.08229769766330719,0.5631389617919922,-0.0089354757219553,-1.8004209995269775,0.1413463056087494,0.4936315417289734,29.600555419921875,0.5190755128860474,-5.708627700805664,-2.252852201461792,21.646732330322266,0.5559254884719849,9.224560737609863,1.1881823539733887,-6.048778057098389,15.606840133666992,0.008619454689323902,0.012709490023553371,0.017527936026453972,1.9886363744735718,1.1527377367019653,0.3075000047683716,0.16391688585281372,0.429999977350235,0.42251622676849365,-44.02504348754883
